id	file	offset	budget	same_as	jp	kr
SYS02468	SSCR.BIN	0x6B10A	46		×ボツアイテム×\n部屋にあるワナを起動させる。\n	×삭제된 아이템×\n방 안에 있는 함정을 작동시킨다.\n
SYS02469	SSCR.BIN	0x6B13A	152		×ボツアイテム×\nモンスターにすごいダメージを\n与えることができるようになる。\nしかし、自分が　１ポイントでも\nダメージを受けると、壊れて\nしまうので注意。\n	×삭제된 아이템×\n몬스터에게 굉장한 데미지를\n줄 수 있게 된다.\n하지만, 자신이 1포인트라도\n데미지를 받으면, 부서져\n버리니 주의.\n
SYS02470	SSCR.BIN	0x6B1D4	108		×ボツアイテム×\nモンスターの攻撃をかわす\n確率が上がる。\nしかし 紙でできているので\n燃えてしまうことがある。\n	×삭제된 아이템×\n몬스터의 공격을 피할\n확률이 올라간다.\n하지만 종이로 만들어져 있어서\n타버리는 일이 있다.\n
SYS02471	SSCR.BIN	0x6B242	74		アイテムを投げたり、矢を撃ったときに、\nそれが必ず相手に当たるようになる。\n	아이템을 던지거나, 화살을 쏠 때,\n그것이 반드시 상대에게 맞게 된다.\n
SYS02472	SSCR.BIN	0x6B28E	48		力が\x01\x0B ３ポイント \x01\x02上がる。\nはずすと元に戻る。\n	힘이\x01\x0B 3포인트 \x01\x02오른다.\n빼면 원래대로 돌아온다.\n
SYS02473	SSCR.BIN	0x6B2C0	151		モンスターからの攻撃を受け流して、\n自分の周囲８マスにいる、\nほかのモンスターへダメージを与える。\nまわりに受け流せる相手がいないときは\n何も起こらない。\n	몬스터의 공격을 흘려내어,\n자신의 주위 8칸에 있는,\n다른 몬스터에게 데미지를 준다.\n주변에 흘려낼 상대가 없을 때는\n아무 일도 일어나지 않는다.\n
SYS02474	SSCR.BIN	0x6B359	21		HPの回復量が増える。\n	HP 회복량이 늘어난다.\n
SYS02475	SSCR.BIN	0x6B370	83		忍び足で歩けるようになる。\n忍び足なら、足音でモンスターを\n起こすことはないだろう。\n	은신 걸음으로 걸을 수 있게 된다.\n은신 걸음이라면, 발소리로 몬스터를\n깨울 일은 없을 것이다.\n
SYS02476	SSCR.BIN	0x6B3C5	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02477	SSCR.BIN	0x6B3D8	27		受けるダメージを軽減する。\n	받는 데미지를 경감한다.\n
SYS02478	SSCR.BIN	0x6B3F5	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02479	SSCR.BIN	0x6B408	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02480	SSCR.BIN	0x6B41B	46		眠くならない。\nでも、眠らないと体に悪いかも？\n	졸리지 않게 된다.\n하지만, 잠을 안 자면 몸에 나쁠지도？\n
SYS02481	SSCR.BIN	0x6B44B	191		ワナが見えるようになり、\n自分で「ふむ」を選択しないかぎり\nワナを踏まなくなる。\nそしてモンスターがワナを踏むようになる。\nまた、ワナをはがして拾うことができるが、\n1度置いたワナは拾えなくなる。\n	함정이 보이게 되며,\n스스로 「밟는다」를 선택하지 않는 한\n함정을 밟지 않게 된다.\n그리고 몬스터가 함정을 밟게 된다.\n또한, 함정을 떼어내 주울 수 있지만,\n한 번 놓은 함정은 주울 수 없게 된다.\n
SYS02482	SSCR.BIN	0x6B50C	106		壁の中も堀の上も、自由に移動できる。\nただし、壁の中にいると１ターンごとに\n最大HPの5％のダメージを受ける。\n	벽 속도 해자 위도, 자유롭게 이동할 수 있다.\n다만, 벽 속에 있으면 1턴마다\n최대 HP의 5%의 데미지를 받는다.\n
SYS02483	SSCR.BIN	0x6B578	78		どんなアイテムでも食べれるようになる。\nでも、おいしく食べられるかどうかは謎。\n	어떤 아이템이든 먹을 수 있게 된다.\n하지만, 맛있게 먹을 수 있을지는 미지수.\n
SYS02484	SSCR.BIN	0x6B5C8	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02485	SSCR.BIN	0x6B5DB	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02486	SSCR.BIN	0x6B5EE	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02487	SSCR.BIN	0x6B601	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02488	SSCR.BIN	0x6B614	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02489	SSCR.BIN	0x6B627	108		いかなる場合でも、武器や盾などの\n装備を外されることがなくなる。\nもちろん、自分の意志ではずす\nことはできる。\n	어떠한 경우에도, 무기나 방패 등의\n장비를 강제로 벗겨지는 일이 없어진다.\n물론, 자신의 의지로 벗는\n것은 가능하다.\n
SYS02490	SSCR.BIN	0x6B695	66		敵からダメージを受けると、\nときどき、別の場所へワープしてしまう。\n	적에게 데미지를 받으면,\n가끔, 다른 장소로 워프해 버린다.\n
SYS02491	SSCR.BIN	0x6B6D9	37		見えなかったものが見えるようになる。\n	보이지 않던 것이 보이게 된다.\n
SYS02492	SSCR.BIN	0x6B700	109		くねくねハニーのくねくねダンスや、\nしおいやん系のベロベロなめなどによる\nステータスダウン攻撃を無効にできる。\n	꾸물꾸물 허니의 꾸물꾸물 댄스나,\n시오이얀 계열의 날름날름 핥기 등에 의한\n스테이터스 다운 공격을 무효화할 수 있다.\n
SYS02493	SSCR.BIN	0x6B771	136		デバッグアイテム\x01\x02\n「壊れない」「復活」「腹ヘラズ」「透視」\n「よくみえ」「起こさない」「必中」\n「秘技使用」「気力満タン」「風に耐える」\n	디버그 아이템\x01\x02\n「부서지지 않음」「부활」「배 안 꺼짐」「투시」\n「잘 보임」「깨우지 않음」「필중」\n「비기 사용」「기력 가득」「바람 견딤」\n
SYS02494	SSCR.BIN	0x6B7FB	136		この腕輪を身に付けていると、\nHPが0になっても復活できる。\nそのとき、腕輪は壊れてなくなる。\nただし、装備していないと\n効果がないので注意。\n	이 팔찌를 착용하고 있으면,\nHP가 0이 되어도 부활할 수 있다.\n그때, 팔찌는 부서져서 없어진다.\n다만, 장비하고 있지 않으면\n효과가 없으니 주의.\n
SYS02495	SSCR.BIN	0x6B885	48		願いの腕輪。\n壊れると、何かイイことがあるかも?!\n	소원의 팔찌.\n부서지면, 뭔가 좋은 일이 있을지도?!\n
SYS02496	SSCR.BIN	0x6B8B7	129		ダメージを受けるたびに、\n気力がたまるようになる。\n秘技書で秘技を覚えていれば、\n気力を使って、さまざまなことが\nできるようになる。\n	데미지를 받을 때마다,\n기력이 쌓이게 된다.\n비기서로 비기를 익혀두었다면,\n기력을 사용해서, 다양한 것을\n할 수 있게 된다.\n
SYS02497	SSCR.BIN	0x6B93A	133		これを撃てば、遠くのモンスターを\n攻撃できる。\n矢だけで攻撃できないと思うかも\nしれないが、弓はすでに持って\nいるので、心配はいらない。\n	이것을 쏘면, 멀리 있는 몬스터를\n공격할 수 있다.\n화살만으로는 공격할 수 없다고 생각할지도\n모르지만, 활은 이미 가지고\n있으니, 걱정할 필요 없다.\n
SYS02498	SSCR.BIN	0x6B9C1	84		これを撃てば、遠くのモンスターを\n攻撃できる。\n木の矢よりも与えるダメージが\n大きい。\n	이것을 쏘면, 멀리 있는 몬스터를\n공격할 수 있다.\n나무 화살보다도 주는 데미지가\n크다.\n
SYS02499	SSCR.BIN	0x6BA17	108		これを撃てば、かなり遠くのモンスターを\n攻撃できる。\n敵だけではなく、壁に当たっても、\n突き抜けて飛んでいく。\n	이것을 쏘면, 상당히 멀리 있는 몬스터를\n공격할 수 있다.\n적뿐만 아니라, 벽에 맞아도,\n관통해서 날아간다.\n
SYS02500	SSCR.BIN	0x6BA85	79		これを撃てば、遠くのモンスターを\n攻撃できる。\nそのうえ、会心の一撃が出やすい。\n	이것을 쏘면, 멀리 있는 몬스터를\n공격할 수 있다.\n게다가, 회심의 일격이 잘 나온다.\n
SYS02501	SSCR.BIN	0x6BAD6	53		撃った矢が3方向にちらばって、\nどこまでも飛んでいく。\n	쏜 화살이 3방향으로 흩어져서,\n끝없이 날아간다.\n
SYS02502	SSCR.BIN	0x6BB0D	104		これを撃てば、遠くのモンスターを\n攻撃できる。\nやじりに毒が塗ってあるので、\nちからを下げることができる。\n	이것을 쏘면, 멀리 있는 몬스터를\n공격할 수 있다.\n화살촉에 독이 발라져 있어서,\n힘을 떨어뜨릴 수 있다.\n
SYS02503	SSCR.BIN	0x6BB77	112		×ボツアイテム×\n敵に電撃ダメージを与える。\nこれでエレキ箱ロボを撃つと、\nそのエレキ箱は確実に特殊技を使用する。\n	×삭제된 아이템×\n적에게 전격 데미지를 준다.\n이것으로 에레키 상자 로봇을 쏘면,\n그 에레키 상자는 반드시 특수기를 사용한다.\n
SYS02504	SSCR.BIN	0x6BBE9	110		×ボツアイテム×\n貫通と会心の力備えた、必殺の矢。\n強力だが、撃つときに２ターンかかってしまう\nので注意が必要。\n	×삭제된 아이템×\n관통과 회심의 힘을 갖춘, 필살의 화살.\n강력하지만, 쏠 때 2턴이 걸려버리니\n주의가 필요.\n
SYS02505	SSCR.BIN	0x6BC59	5		丸太\n	통나무\n
SYS02506	SSCR.BIN	0x6BC60	19		苦無とかくらしい。\n	쿠나이 같은 거라나 뭐라나.\n
SYS02507	SSCR.BIN	0x6BC75	42		×ボツアイテム×\n１マス越えて飛んでいく。\n	×삭제된 아이템×\n1칸을 넘어서 날아간다.\n
SYS02508	SSCR.BIN	0x6BCA1	44		近くにいるモンスターに向かって\n飛んでいく。\n	근처에 있는 몬스터를 향해\n날아간다.\n
SYS02509	SSCR.BIN	0x6BCCF	19		ニンともカンとも。\n	뭐라 말할 수도 없다.\n
SYS02510	SSCR.BIN	0x6BCE4	21		投げるとストライク！\n	던지면 스트라이크！\n
SYS02511	SSCR.BIN	0x6BCFB	128		転がして使う。\nモンスターや壁にぶつかると爆発する。\n爆発すると、周囲8マスにいる\nキャラクターにも、爆風による\nダメージを与える。\n	굴려서 사용한다.\n몬스터나 벽에 부딪히면 폭발한다.\n폭발하면, 주위 8칸에 있는\n캐릭터에게도, 폭풍에 의한\n데미지를 준다.\n
SYS02512	SSCR.BIN	0x6BD88	82		満腹度が\x01\x0B 50％ \x01\x02回復する。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 3％ \x01\x02上がる。\n	포만도가\x01\x0B 50% \x01\x02회복된다.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 3% \x01\x02오른다.\n
SYS02513	SSCR.BIN	0x6BDDC	83		満腹度が\x01\x0B 100％ \x01\x02回復する。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 5％ \x01\x02上がる。\n	포만도가\x01\x0B 100% \x01\x02회복된다.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 5% \x01\x02오른다.\n
SYS02514	SSCR.BIN	0x6BE31	55		満腹度がいっぱいになり、\n最大満腹度が\x01\x0B 7％ \x01\x02上がる。\n	포만도가 가득 차고,\n최대 포만도가\x01\x0B 7% \x01\x02오른다.\n
SYS02515	SSCR.BIN	0x6BE6A	132		満腹度が\x01\x0B 35％ \x01\x02回復する。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 1％ \x01\x02上がる。\nしかし、見るからにマズそう。\n食べたらヤバイかも。\n	포만도가\x01\x0B 35% \x01\x02회복된다.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 1% \x01\x02오른다.\n하지만, 딱 봐도 맛없어 보인다.\n먹으면 위험할지도.\n
SYS02516	SSCR.BIN	0x6BEF0	196		満腹度が\x01\x0B 30％ \x01\x02回復する……\nしかもそれだけではなく、\nなんといっても特製なので、\nHPが回復したり、力が上がるなど、\nとにかく嬉しいことだらけ。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 2％ \x01\x02上がる。\n	포만도가\x01\x0B 30% \x01\x02회복된다……\n게다가 그뿐만이 아니라,\n뭐니 뭐니 해도 특제이므로,\nHP가 회복되거나, 힘이 오르는 등,\n아무튼 좋은 일투성이.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 2% \x01\x02오른다.\n
SYS02517	SSCR.BIN	0x6BFB6	192		祭来国のみんなのアイドル、\nコヨリちゃんが握ってくれたおにぎり。\n食べると満腹度が\x01\x0B 100％ \x01\x02回復するほか、\nほかにも色々いいこともあるかも。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 5％ \x01\x02上がる。\n	마츠라이국 모두의 아이돌,\n코요리가 만들어준 주먹밥.\n먹으면 포만도가\x01\x0B 100% \x01\x02회복되는 것 외에도,\n그 밖에도 여러 좋은 일이 있을지도.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 5% \x01\x02오른다.\n
SYS02518	SSCR.BIN	0x6C078	208		鋼賀忍者の人気者、\nミナモちゃんが握ってくれたおにぎり。\nちょっといびつな形をしているが、\n食べられないことは、なさそうだし、\n結構おなかはふくれそうな感じ。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 5％ \x01\x02上がる。\n	코가 닌자의 인기인,\n미나모가 만들어준 주먹밥.\n조금 삐뚤삐뚤한 모양을 하고 있지만,\n못 먹을 정도는 아닌 것 같고,\n제법 배가 부를 것 같은 느낌.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 5% \x01\x02오른다.\n
SYS02519	SSCR.BIN	0x6C14A	185		満腹度が\x01\x0B 50％ \x01\x02回復する。\n満腹のときに食べると、\n最大満腹度が\x01\x0B 3％ \x01\x02上がる……\nだけでなく、HPも\x01\x0B 30ポイント \x01\x02回復する。\nその上、まずそうなおにぎりにならない。\nおコゲがおいしい。\n	포만도가\x01\x0B 50% \x01\x02회복된다.\n포만 상태일 때 먹으면,\n최대 포만도가\x01\x0B 3% \x01\x02오른다……\n뿐만 아니라, HP도\x01\x0B 30포인트 \x01\x02회복된다.\n게다가, 맛없어 보이는 주먹밥이 되지 않는다.\n누룽지가 맛있다.\n
SYS02520	SSCR.BIN	0x6C205	129		満腹度が\x01\x0B 20％ \x01\x02回復する。\n満腹のときに食べると\n最大満腹度が \x01\x0B 1％ \x01\x02上がる。\nしかし、見るからに黒コゲ。\n食べたらヤバイかも。\n	포만도가\x01\x0B 20% \x01\x02회복된다.\n포만 상태일 때 먹으면\n최대 포만도가 \x01\x0B 1% \x01\x02오른다.\n하지만, 딱 봐도 새까맣게 탔다.\n먹으면 위험할지도.\n
SYS02521	SSCR.BIN	0x6C288	113		傷ついた体を癒してくれる。\nHPが\x01\x0B 25ポイント \x01\x02回復する。\nHPが満タンの時に飲むと\n最大値が\x01\x0B 2ポイント \x01\x02上がる。\n	상처 입은 몸을 치유해 준다.\nHP가\x01\x0B 25포인트 \x01\x02회복된다.\nHP가 가득 찼을 때 마시면\n최대치가\x01\x0B 2포인트 \x01\x02오른다.\n
SYS02522	SSCR.BIN	0x6C2FB	120		HPが\x01\x0B 100ポイント \x01\x02回復する。\n混乱していた場合は、それも治る。\nHPが満タンの時に飲むと\n最大値が\x01\x0B 4ポイント \x01\x02上がる。\n	HP가\x01\x0B 100포인트 \x01\x02회복된다.\n혼란 상태였을 경우는, 그것도 낫는다.\nHP가 가득 찼을 때 마시면\n최대치가\x01\x0B 4포인트 \x01\x02오른다.\n
SYS02523	SSCR.BIN	0x6C375	111		飲むと眼がよくなり、ふだんは見えない\nモンスターやワナが見えるようになる。\n効果は、今いるフロアにいる間、続く。\n	마시면 눈이 좋아져서, 평소에는 보이지 않는\n몬스터나 함정이 보이게 된다.\n효과는, 지금 있는 층에 있는 동안, 지속된다.\n
SYS02524	SSCR.BIN	0x6C3E6	126		飲むと炎を遠くまで吐く。\n炎がモンスターに当たると\x01\x0B 70ポイント \x01\x02\nほどのダメージを与える。\n投げても使えるが、ダメージは半減。\n	마시면 불길을 멀리까지 내뿜는다.\n불길이 몬스터에게 맞으면\x01\x0B 70포인트 \x01\x02\n정도의 데미지를 준다.\n던져도 사용할 수 있지만, 데미지는 절반.\n
SYS02525	SSCR.BIN	0x6C466	96		しばらくの間、\nダメージを一切受けなくなる。\n間違って相手に投げちゃったら、\nとりあえず逃げよう。\n	잠시 동안,\n데미지를 일절 받지 않게 된다.\n실수로 상대에게 던져버렸다면,\n일단 도망치자.\n
SYS02526	SSCR.BIN	0x6C4C8	207		この草をもっていると ダンジョンで\n倒れても、生きかえることができる。\nただし 壺の中に入れておくと効果はない。\n飲んでも効果はない。大事に持ってよう。\n生きかえったあとで この草を探しても\n雑草しか見つからない。\n	이 풀을 가지고 있으면 던전에서\n쓰러져도, 되살아날 수 있다.\n다만 항아리 속에 넣어두면 효과는 없다.\n마셔도 효과는 없다. 소중히 간직하자.\n되살아난 후에 이 풀을 찾아봐도\n잡초밖에 발견되지 않는다.\n
SYS02527	SSCR.BIN	0x6C599	32		最大HPが\x01\x0B 5ポイント \x01\x02上がる。\n	최대 HP가\x01\x0B 5포인트 \x01\x02오른다.\n
SYS02528	SSCR.BIN	0x6C5BB	46		胃袋が広がり、最大満腹度が\x01\x0B 10％ \x01\x02\n上がる。\n	위장이 늘어나서, 최대 포만도가\x01\x0B 10% \x01\x02\n오른다.\n
SYS02529	SSCR.BIN	0x6C5EB	44		胃袋が縮み、最大満腹度が\x01\x0B 10％ \x01\x02\n下がる。\n	위장이 줄어들어서, 최대 포만도가\x01\x0B 10% \x01\x02\n내려간다.\n
SYS02530	SSCR.BIN	0x6C619	29		レベルが\x01\x0B ひとつ \x01\x02上がる。\n	레벨이\x01\x0B 하나 \x01\x02오른다.\n
SYS02531	SSCR.BIN	0x6C638	27		レベルが\x01\x0B ３つ \x01\x02上がる。\n	레벨이\x01\x0B 3개 \x01\x02오른다.\n
SYS02532	SSCR.BIN	0x6C655	37		レベルが\x01\x0B ひとつ \x01\x02下がってしまう。\n	레벨이\x01\x0B 하나 \x01\x02내려가 버린다.\n
SYS02533	SSCR.BIN	0x6C67C	38		レベルが\x01\x0B ３つ \x01\x02も\n下がってしまう。\n	레벨이\x01\x0B 3개 \x01\x02나\n내려가 버린다.\n
SYS02534	SSCR.BIN	0x6C6A4	79		取り扱い注意!\nレベルは\x01\x0B レベル１ \x01\x02に、\nHPは\x01\x0B １ポイント \x01\x02になって\nしまう。\n	취급 주의!\n레벨은\x01\x0B 레벨1 \x01\x02로,\nHP는\x01\x0B 1포인트 \x01\x02가 되어\n버린다.\n
SYS02535	SSCR.BIN	0x6C6F5	54		毒などによって下がっていた力が、\n最大値まで回復する。\n	독 등으로 인해 떨어졌던 힘이,\n최대치까지 회복된다.\n
SYS02536	SSCR.BIN	0x6C72D	91		力が\x01\x0B 1ポイント \x01\x02上がる。\n力が最大のときに飲むと\n最大値そのものも\x01\x0B 1ポイント \x01\x02上がる。\n	힘이\x01\x0B 1포인트 \x01\x02오른다.\n힘이 최대일 때 마시면\n최대치 자체도\x01\x0B 1포인트 \x01\x02오른다.\n
SYS02537	SSCR.BIN	0x6C78A	108		力が\x01\x0B 1ポイント \x01\x02下がり\nHPも\x01\x0B 5ポイント \x01\x02下がる。\nその上、しばらくの間はスピードも\n半分になってしまう。\n	힘이\x01\x0B 1포인트 \x01\x02내려가고\nHP도\x01\x0B 5포인트 \x01\x02내려간다.\n게다가, 한동안은 스피드도\n절반이 되어버린다.\n
SYS02538	SSCR.BIN	0x6C7F8	95		しばらくの間、混乱状態になる。\n自分で飲んじゃったときは、むやみに動き\n回らないほうがいいかも。\n	잠시 동안, 혼란 상태가 된다.\n스스로 마셔버렸을 때는, 함부로 이리저리\n돌아다니지 않는 게 좋을지도.\n
SYS02539	SSCR.BIN	0x6C859	70		しばらくの間、眠ってしまう。\n目覚めたあとはスッキリ元気…ってことも。\n	잠시 동안, 잠들어버린다.\n깨어난 후에는 개운하고 활기차다…는 경우도.\n
SYS02540	SSCR.BIN	0x6C8A1	46		このフロアの別の場所に、\n一瞬で飛んでいける。\n	이 층의 다른 장소로,\n순식간에 날아갈 수 있다.\n
SYS02541	SSCR.BIN	0x6C8D1	35		しばらくの間、スピードが倍になる。\n	잠시 동안, 스피드가 2배가 된다.\n
SYS02542	SSCR.BIN	0x6C8F6	80		特別な効果はなにもない。\nほかの草と同じように、飲むと満腹度が\n5％回復するだけ。\n	특별한 효과는 아무것도 없다.\n다른 풀과 마찬가지로, 마시면 포만도가\n5% 회복될 뿐.\n
SYS02543	SSCR.BIN	0x6C948	143		しばらくの間、錯乱状態になって、\n一切の行動の自由がなくなる。\n覚めるまでの間は、何をしでかすか\nもう誰にもわからないという、\n恐ろしい種である。\n	잠시 동안, 착란 상태가 되어,\n일체의 행동의 자유가 없어진다.\n깨어날 때까지는, 무슨 짓을 저지를지\n아무도 알 수 없다는,\n무서운 씨앗이다.\n
SYS02544	SSCR.BIN	0x6C9D9	224		×ボツアイテム×\n飲んだ者は、ダジャレや迷信、連続小説に\n一発ギャグといった、小話を勝手に話だす。\nそして、その話を部屋の中にいる\nすべてのモンスターが、強引に\n聞かされることになり、挙句の\n果てにさまざまな影響を\n与えるという。\n	×삭제된 아이템×\n마신 자는, 아재개그나 미신, 연재소설에\n반짝 개그 같은, 잡담을 멋대로 지껄이기 시작한다.\n그리고, 그 이야기를 방 안에 있는\n모든 몬스터가, 강제로\n듣게 되며, 결국에는\n다양한 영향을\n미친다고 한다.\n
SYS02545	SSCR.BIN	0x6CABB	243		この草を飲んでから、別の草や種を\n飲むと、2回飲んだのと同じ効果になる。\n例えば、これをのんでから「薬草」を\nのむと 本来\x01\x0B 25ポイント \x01\x02HPが回復する\nところが\x01\x0B 50ポイント \x01\x02回復する。\nただし、この草を飲んでから\n５回行動するとこの効果はなくなる。\n	이 풀을 마신 후, 다른 풀이나 씨앗을\n마시면, 두 번 마신 것과 같은 효과가 된다.\n예를 들어, 이것을 마신 후 「약초」를\n마시면 원래는\x01\x0B 25포인트 \x01\x02HP가 회복되는\n것이\x01\x0B 50포인트 \x01\x02회복된다.\n다만, 이 풀을 마신 후\n5회 행동하면 이 효과는 사라진다.\n
SYS02546	SSCR.BIN	0x6CBB0	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02547	SSCR.BIN	0x6CBC3	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
SYS02548	SSCR.BIN	0x6CBD6	17	SYS02459	×ボツアイテム×\n	×삭제된 아이템×\n
